archivo,beam,shot_number,lat,lon,este_utm19s,norte_utm19s,elev_lowestmode,l2a_quality_flag_rel3,degrade_flag,sensitivity,rh25,rh50,rh75,rh95,rh98,pendiente_grados,pai,fhd_normal,cover
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041833,-42.764853,-71.160669,323214.0,5263033.5,1085.7024,1,0,0.9032889,-1.12,-0.07,0.97,2.54,3.17,8.81,0.14930002,1.405452,0.07192502
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041881,-42.751061,-71.132851,325451.5,5264623.0,1292.3503,1,0,0.9117432,-0.37,1.53,3.66,6.42,7.21,14.36,1.2037143,1.9128386,0.45189536
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041901,-42.745376,-71.121474,326366.6,5265277.7,1113.9958,1,0,0.9624755,2.2,3.84,5.0,6.5,7.06,9.44,3.3169832,1.8482962,0.80832034
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041933,-42.736235,-71.103145,327841.6,5266330.4,1001.7102,1,0,0.90266776,-1.19,-0.11,0.89,2.46,3.1,3.84,0.14121807,1.3275725,0.06816782
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100041970,-42.725618,-71.081833,329557.1,5267552.7,1014.5786,1,0,0.9072655,-1.12,-0.07,0.93,2.31,2.8,2.68,0.08634815,1.5306839,0.042253044
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100042000,-42.717020,-71.064618,330943.2,5268542.1,951.4167,1,0,0.9060507,-1.23,0.22,1.79,4.11,4.82,7.95,0.33092332,1.6253252,0.15246646
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0001,346880100100042008,-42.714727,-71.060019,331313.6,5268805.9,947.3987,1,0,0.901543,-1.12,-0.07,0.97,2.5,3.06,5.24,0.13412496,1.3127013,0.06485776
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042760,-42.796325,-71.211658,319133.6,5259430.3,1380.7781,1,0,0.9178358,-1.98,0.14,2.35,5.94,6.91,14.09,0.14547919,1.8159256,0.07015152
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042761,-42.796043,-71.211093,319179.0,5259462.9,1365.2032,1,0,0.90735775,-1.27,0.67,2.91,7.43,8.67,16.03,0.5265777,2.254812,0.23141608
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042772,-42.792907,-71.204791,319685.3,5259824.6,1305.3914,1,0,0.9205649,-0.14,3.47,7.06,10.24,11.13,19.52,1.4194845,2.311792,0.50787926
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042773,-42.792623,-71.204219,319731.2,5259857.4,1298.3171,1,0,0.92757344,-2.65,-0.52,1.42,3.85,4.67,17.56,0.011306858,0.6365142,0.0056374436
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042775,-42.792057,-71.203086,319822.2,5259922.7,1270.4177,1,0,0.9058838,-0.74,0.41,1.83,4.18,4.93,13.30,0.4910339,1.6233886,0.21764365
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042776,-42.791771,-71.202511,319868.5,5259955.6,1268.7222,1,0,0.91231734,-1.53,0.0,1.53,3.58,4.29,9.75,0.077136286,1.7068317,0.037832268
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042790,-42.787786,-71.194498,320512.3,5260415.3,1192.5966,1,0,0.91631186,-0.97,0.22,1.6,4.03,4.85,7.62,0.3645309,1.741603,0.16658753
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042792,-42.787216,-71.193349,320604.6,5260481.1,1187.8071,1,0,0.92085934,-0.97,0.37,1.9,3.96,4.67,12.86,0.4421726,1.5676378,0.19830607
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042793,-42.786930,-71.192775,320650.7,5260514.0,1185.2869,1,0,0.9111414,-1.98,-0.44,1.0,2.84,3.47,11.56,0.015531664,0.738693,0.0077356896
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042794,-42.786646,-71.192202,320696.8,5260546.8,1181.3296,1,0,0.9241243,-1.08,0.37,2.09,4.56,5.38,10.16,0.494339,1.7848911,0.21893466
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042795,-42.786360,-71.191626,320743.1,5260579.7,1181.3492,1,0,0.9184989,-2.39,-0.44,1.38,3.81,4.59,11.66,0.013439153,0.880453,0.006697001
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042798,-42.785499,-71.189887,320882.8,5260679.0,1196.4685,1,0,0.90250117,-2.05,-0.29,1.38,3.85,4.59,19.70,0.024852902,0.6849824,0.012349393
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042799,-42.785216,-71.189318,320928.6,5260711.7,1187.6663,1,0,0.9097031,-1.57,0.0,1.57,3.73,4.48,16.33,0.061078455,1.5781583,0.030076612
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042800,-42.784932,-71.188749,320974.3,5260744.4,1179.219,1,0,0.9008994,-1.68,-0.11,1.38,3.4,4.11,11.57,0.10983512,1.7719349,0.053433623
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042813,-42.781211,-71.181243,321577.6,5261173.6,1202.6326,1,0,0.90014416,-2.28,-0.29,1.57,4.14,4.97,19.05,0.026931118,1.7788512,0.013375106
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042825,-42.777799,-71.174398,322127.7,5261567.0,1107.7186,1,0,0.9143555,-3.7,-1.27,0.82,3.21,3.99,16.33,0.015322451,0.83750707,0.0076318886
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042826,-42.777514,-71.173826,322173.7,5261599.8,1102.1301,1,0,0.92209035,-2.28,0.0,2.39,5.27,6.05,11.71,0.22688554,1.927073,0.107231595
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042829,-42.776369,-71.171518,322359.2,5261731.8,1105.0728,1,0,0.9024492,-1.71,0.18,2.24,4.82,5.56,17.80,0.23669286,1.8641407,0.11159753
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042854,-42.769224,-71.157119,323516.9,5262555.4,1098.3018,1,0,0.9023292,-1.04,0.07,1.23,3.02,3.66,13.81,0.24778056,1.5367682,0.11650769
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042862,-42.766938,-71.152524,323886.3,5262819.0,1077.6051,1,0,0.9003956,-1.75,-0.33,0.93,2.61,3.21,19.51,0.01675555,0.6365142,0.008342702
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042884,-42.760634,-71.139852,324905.5,5263545.4,1068.0225,1,0,0.9059286,-1.27,0.33,2.09,4.93,6.01,16.00,0.4194625,1.974471,0.18915579
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042890,-42.758911,-71.136379,325184.8,5263743.9,1089.8475,1,0,0.90662956,-2.61,-0.52,1.38,3.77,4.52,19.13,0.010057779,1.2833364,0.0050162384
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042921,-42.750037,-71.118536,326620.2,5264766.2,1077.4906,1,0,0.9119853,-1.23,-0.18,0.82,2.09,2.54,8.61,0.06298655,1.2328284,0.03100146
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042932,-42.746895,-71.112237,327126.9,5265128.1,1028.4628,1,0,0.9053888,-1.15,0.18,1.57,3.4,4.03,8.14,0.26040637,1.5802937,0.12206587
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042953,-42.740882,-71.100158,328099.0,5265820.5,1009.69025,1,0,0.9004438,-0.97,0.07,1.19,2.91,3.51,9.14,0.2755828,1.3765694,0.12870052
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042971,-42.735727,-71.089808,328932.0,5266413.9,997.6012,1,0,0.9002843,-1.38,-0.18,0.93,2.42,2.95,6.42,0.024725381,0.67892355,0.01228642
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100042997,-42.728260,-71.074803,330139.9,5267273.5,1053.7194,1,0,0.91331214,-1.45,-0.07,1.3,3.17,3.77,7.26,0.12923822,1.6679964,0.06257115
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100043020,-42.721669,-71.061600,331203.0,5268031.9,1006.6304,1,0,0.9005112,-1.19,-0.11,0.97,2.5,3.06,5.92,0.06528406,1.4454644,0.03211388
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0010,346880200100043024,-42.720522,-71.059304,331387.8,5268163.8,997.91144,1,0,0.9019668,-1.68,-0.18,1.23,3.14,3.81,5.91,0.06097622,1.3500092,0.030027032
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041694,-42.801811,-71.208617,319398.2,5258827.7,1421.3312,1,0,0.92155147,5.04,9.08,11.96,14.95,15.88,19.07,3.9308205,2.702261,0.8586625
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041695,-42.801525,-71.208043,319444.4,5258860.6,1417.8271,1,0,0.91311395,-2.39,-0.11,2.05,4.93,5.94,14.75,0.05917909,1.5469369,0.02915515
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041696,-42.801239,-71.207466,319490.7,5258893.6,1417.3081,1,0,0.9305475,-1.98,-0.33,1.12,3.02,3.62,11.53,0.011336111,0.6365142,0.0056519886
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041697,-42.800954,-71.206894,319536.6,5258926.5,1410.7877,1,0,0.92195964,-1.75,-0.26,1.08,2.95,3.58,11.67,0.019100688,0.6713436,0.009504789
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041698,-42.800668,-71.206321,319582.7,5258959.4,1405.7808,1,0,0.91461354,-2.46,-0.41,1.57,3.92,4.59,11.76,0.029608397,1.5025796,0.0146949245
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041699,-42.800384,-71.205750,319628.6,5258992.3,1397.7487,1,0,0.9264439,2.5,6.01,9.34,13.27,14.24,13.29,2.9205687,2.5275967,0.76692057
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041710,-42.797239,-71.199421,320137.0,5259355.0,1372.8802,1,0,0.908035,-2.76,-0.78,0.82,2.69,3.32,19.34,0.025425872,0.7170015,0.012632298
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041711,-42.796958,-71.198860,320182.0,5259387.4,1350.6854,1,0,0.90833455,-1.9,-0.33,1.15,3.06,3.7,16.98,0.025842128,1.0713,0.01283777
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041712,-42.796674,-71.198291,320227.8,5259420.1,1340.0739,1,0,0.91828674,-1.12,0.03,1.27,3.02,3.66,12.00,0.14222966,1.5362287,0.06863994
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041713,-42.796387,-71.197712,320274.3,5259453.2,1343.5679,1,0,0.9069896,-1.08,0.89,3.25,6.5,7.47,15.56,0.59401506,1.9875534,0.2568846
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041717,-42.795240,-71.195396,320460.4,5259585.6,1354.1173,1,0,0.9157559,-1.42,-0.14,1.08,2.76,3.32,18.48,0.072510324,1.4186604,0.035604455
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041740,-42.788670,-71.182156,321524.3,5260343.3,1334.4309,1,0,0.91199046,-1.27,-0.07,1.12,3.02,3.88,10.99,0.10416012,1.6600566,0.050744355
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041741,-42.788385,-71.181584,321570.3,5260376.1,1328.665,1,0,0.905157,-1.3,0.33,2.13,4.48,5.19,13.50,0.4169193,1.6797982,0.18812604
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041751,-42.785538,-71.175861,322030.2,5260704.4,1279.8096,1,0,0.9030168,-1.19,-0.11,0.97,2.54,3.17,8.33,0.07501543,1.7007492,0.03681156
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041769,-42.780111,-71.164938,322908.2,5261330.1,1242.5135,1,0,0.9101331,-1.15,-0.07,1.0,2.5,3.02,10.68,0.14437574,1.5546669,0.06963863
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041770,-42.779827,-71.164367,322954.1,5261362.8,1235.3425,1,0,0.9137352,-1.57,0.18,2.09,4.74,5.53,11.46,0.2701768,1.8245187,0.12634361
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041771,-42.779543,-71.163798,322999.8,5261395.5,1225.0413,1,0,0.9138386,-0.93,0.22,1.49,3.28,4.0,9.94,0.3982335,1.4967167,0.1805089
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041773,-42.778972,-71.162648,323092.3,5261461.4,1222.2886,1,0,0.91234905,-1.19,-0.14,0.85,2.24,2.76,11.94,0.07147423,1.5281537,0.03510476
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041775,-42.778405,-71.161513,323183.5,5261526.7,1198.4618,1,0,0.91725725,-1.34,-0.14,0.97,2.54,3.14,11.10,0.022238031,1.5001681,0.011057298
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041778,-42.777554,-71.159805,323320.9,5261624.8,1170.4635,1,0,0.9014002,-1.53,0.07,1.68,4.22,5.23,9.70,0.083967105,1.8315772,0.041112628
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041779,-42.777265,-71.159216,323368.2,5261658.2,1187.2665,1,0,0.9050985,-1.79,-0.18,1.3,3.47,4.18,12.15,0.01702397,1.1974838,0.008475784
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041780,-42.776979,-71.158641,323414.4,5261691.1,1186.316,1,0,0.91044223,-1.34,-0.11,1.12,2.8,3.43,11.72,0.093630865,1.7046771,0.045734238
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041781,-42.776694,-71.158068,323460.5,5261723.9,1182.1345,1,0,0.91314286,-1.94,-0.26,1.27,3.43,4.18,11.35,0.014859959,1.0139788,0.007402387
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041786,-42.775260,-71.155172,323693.3,5261889.2,1203.3134,1,0,0.9020635,-1.23,0.11,1.49,3.4,4.07,5.99,0.24039012,1.5794011,0.113238394
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041787,-42.774974,-71.154592,323739.9,5261922.3,1207.9816,1,0,0.90039754,-1.19,0.07,1.38,3.28,3.96,6.41,0.22264528,1.5722314,0.10533773
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041788,-42.774687,-71.154013,323786.5,5261955.3,1211.8386,1,0,0.9020906,-1.19,0.0,1.15,2.95,3.62,5.90,0.1415446,1.5268205,0.068320915
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041790,-42.774113,-71.152855,323879.6,5262021.4,1219.8827,1,0,0.9160736,-1.08,0.03,1.23,2.87,3.47,3.79,0.2486911,1.3929088,0.11691025
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041791,-42.773827,-71.152278,323926.0,5262054.4,1221.5305,1,0,0.91116273,-1.04,0.07,1.23,2.87,3.43,1.89,0.1767967,1.39699,0.08459603
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041798,-42.771823,-71.148242,324250.5,5262285.4,1225.8066,1,0,0.9131951,-1.42,0.03,1.57,4.03,4.89,7.53,0.20162077,1.6531883,0.09588546
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041806,-42.769523,-71.143604,324623.5,5262550.5,1263.6016,1,0,0.90466547,-1.19,0.0,1.23,3.02,3.62,8.53,0.066312015,1.2713537,0.032611232
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041807,-42.769237,-71.143031,324669.6,5262583.4,1258.73,1,0,0.91613567,-2.24,-0.52,1.15,3.32,4.03,18.54,0.027524212,1.0560575,0.013667642
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041819,-42.765839,-71.136251,325214.8,5262974.9,1071.6288,1,0,0.90632206,-0.74,0.78,2.5,4.89,5.6,15.57,0.71268547,1.7775587,0.29966077
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041829,-42.762992,-71.130547,325673.5,5263302.8,991.90375,1,0,0.9165118,-0.59,1.34,4.71,8.37,9.19,4.72,0.9689235,2.1763453,0.3837898
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041830,-42.762706,-71.129971,325719.8,5263335.7,991.654,1,0,0.9155671,-1.23,-0.18,0.82,2.16,2.65,1.58,0.033038776,1.1839863,0.016383404
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041831,-42.762420,-71.129395,325766.1,5263368.7,991.33466,1,0,0.90145457,-1.12,-0.07,0.93,2.35,2.84,2.59,0.07576721,1.3585956,0.037173513
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041833,-42.761846,-71.128238,325859.2,5263434.9,998.8425,1,0,0.91768444,-1.45,-0.03,1.34,3.21,3.85,7.74,0.0907023,1.4976418,0.04433604
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041846,-42.758104,-71.120684,326466.8,5263865.9,1088.8348,1,0,0.9027588,-2.61,-0.56,1.27,3.62,4.37,16.32,0.016506303,1.0527744,0.008219115
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041849,-42.757251,-71.118976,326604.3,5263964.2,1063.0635,1,0,0.90173054,-1.23,-0.03,1.15,2.91,3.58,11.93,0.1519115,1.5826484,0.073136955
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041850,-42.756966,-71.118405,326650.1,5263997.0,1055.4645,1,0,0.9009891,-1.6,-0.26,1.0,2.72,3.32,12.06,0.01584199,0.6365142,0.0078896405
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041860,-42.754107,-71.112669,327111.6,5264326.2,1025.0282,1,0,0.9052858,-1.08,0.03,1.23,2.99,3.62,11.47,0.168544,1.5389427,0.080811664
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041873,-42.750388,-71.105206,327712.1,5264754.6,993.816,1,0,0.90569216,-1.23,0.03,1.34,3.1,3.62,6.20,0.17000036,1.364221,0.08148064
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041886,-42.746659,-71.097708,328315.4,5265184.0,1008.5517,1,0,0.9081223,-1.42,-0.22,0.85,2.28,2.8,1.98,0.03174845,0.9646053,0.015748631
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041910,-42.739789,-71.083918,329425.3,5265974.8,973.69763,1,0,0.9014149,-2.13,-0.07,2.01,4.82,5.64,3.30,0.26545912,1.9541646,0.12428099
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041918,-42.737495,-71.079312,329796.0,5266238.8,977.5293,1,0,0.90865344,-2.31,-0.41,1.42,3.73,4.52,7.77,0.01059862,0.91699415,0.005285264
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041925,-42.735486,-71.075277,330120.8,5266470.1,986.76776,1,0,0.9247976,-1.19,-0.07,0.97,2.46,2.99,7.13,0.13436429,1.2238806,0.064970545
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041934,-42.732898,-71.070076,330539.5,5266768.0,1015.953,1,0,0.9049213,-1.27,-0.07,1.04,2.65,3.21,6.25,0.10132899,1.5314181,0.04939982
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041937,-42.732039,-71.068354,330678.2,5266866.8,1009.9946,1,0,0.9009982,-1.08,-0.03,1.0,2.57,3.21,7.37,0.12017064,1.6216185,0.058312133
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041938,-42.731752,-71.067780,330724.4,5266899.8,1007.85406,1,0,0.905855,-0.82,0.48,2.24,5.57,6.57,10.46,0.59557885,1.957025,0.25746498
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041944,-42.730028,-71.064318,331003.1,5267098.2,1019.90735,1,0,0.9049393,-1.27,-0.18,0.78,2.09,2.57,7.16,0.012303324,1.4752084,0.0061327396
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041946,-42.729455,-71.063169,331095.6,5267164.1,1016.0358,1,0,0.92172396,-1.57,-0.26,0.93,2.61,3.25,8.45,0.10982143,1.6505493,0.053427257
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041950,-42.728304,-71.060860,331281.6,5267296.5,1026.3549,1,0,0.9020702,-0.93,0.37,1.9,4.26,5.0,4.91,0.4552352,1.6701717,0.20352393
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041952,-42.727728,-71.059701,331374.9,5267362.8,1036.6567,1,0,0.90102285,-1.08,0.22,1.68,3.58,4.14,5.87,0.3592726,1.441919,0.16439554
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041955,-42.726864,-71.057965,331514.7,5267462.3,1049.8804,1,0,0.91432095,-1.15,-0.07,1.0,2.43,2.91,2.61,0.05641386,1.0684408,0.027811999
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041958,-42.726004,-71.056242,331653.4,5267561.2,1044.17,1,0,0.92013687,-1.19,0.37,2.09,4.63,5.6,9.48,0.36531964,1.8932585,0.16691713
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041988,-42.717402,-71.039028,333039.7,5268550.7,977.21106,1,0,0.9047348,-1.08,-0.11,0.85,2.16,2.61,3.59,0.010511315,1.5609354,0.005241842
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041991,-42.716542,-71.037308,333178.2,5268649.5,968.6483,1,0,0.9164537,-1.08,-0.03,0.97,2.46,3.02,3.97,0.1773594,1.2801449,0.084853485
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0011,346880300100041996,-42.715111,-71.034445,333408.9,5268814.1,951.361,1,0,0.9005606,-1.04,-0.07,0.93,2.31,2.84,4.55,0.080365285,1.4008859,0.039384358
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041603,-42.811476,-71.212074,319143.7,5257746.9,1296.5963,1,0,0.95514274,0.59,4.44,8.37,12.63,14.98,17.63,1.9909974,2.563392,0.6297985
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041604,-42.811190,-71.211496,319190.2,5257779.9,1297.9418,1,0,0.9635559,-3.66,-0.93,1.42,4.52,5.68,17.46,0.016898278,0.91403145,0.008413456
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041607,-42.810326,-71.209745,319330.8,5257879.7,1324.2009,1,0,0.96572465,7.95,10.83,13.04,16.55,18.61,19.25,5.1776505,2.7472796,0.92305076
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041615,-42.808039,-71.205131,319701.4,5258143.5,1328.461,1,0,0.9642603,-1.34,1.64,4.97,7.84,8.89,19.95,0.8182014,2.059205,0.3355911
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041616,-42.807753,-71.204556,319747.6,5258176.4,1327.8854,1,0,0.9546848,-1.68,0.11,2.09,6.27,7.69,19.76,0.29573137,2.1059382,0.13742802
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041617,-42.807471,-71.203988,319793.2,5258209.0,1317.284,1,0,0.96069205,-1.98,0.0,1.94,4.67,5.97,17.06,0.190452,2.0677612,0.09082181
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041618,-42.807187,-71.203418,319839.0,5258241.7,1309.0325,1,0,0.9631886,4.55,7.28,9.49,12.51,13.45,12.09,3.644415,2.4179056,0.8369605
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041619,-42.806900,-71.202838,319885.6,5258274.8,1313.7915,1,0,0.9641902,-0.93,0.52,2.76,5.86,6.76,11.93,0.6871545,1.8688495,0.29065242
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041620,-42.806616,-71.202267,319931.5,5258307.6,1307.9116,1,0,0.9592678,-1.42,0.59,3.25,8.37,9.67,15.28,0.5389205,2.393487,0.23613164
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041621,-42.806336,-71.201705,319976.6,5258340.0,1290.2848,1,0,0.9574375,-0.44,1.64,4.18,6.72,7.54,15.43,1.1849424,1.9355708,0.4467395
GEDI02_A_2025026122031_O34688_01_T00318_02_004_02_V003.h5,BEAM0101,346880500100041622,-42.806052,-71.201134,320022.4,5258372.7,1282.997,1,0,0.95049363,-1.49,0.22,2.16,5.08,5.94,16.05,0.4947987,1.8790288,0.21910557
